Provider,TotalClaims,UniqueBeneficiaries,TotalReimbursed,AvgReimbursed,MaxReimbursed,AvgDeductible,AvgDiagnosisCodes,AvgProcedureCodes,AvgHospitalStayDays,AvgClaimDuration,AvgPatientAge,DeceasedPatientCount,AvgChronicCondCount,InpatientClaimCount,OutpatientClaimCount,ClaimsPerPatient,InpatientRatio,DeceasedPatientRatio,FraudLabel
PRV54720,9,9,127000,14111.111111111111,27000,949.3333333333334,8.666666666666666,1.0,3.888888888888889,3.888888888888889,76.77777777777777,0,4.111111111111111,9,0,1.0,1.0,0.0,0
PRV54723,90,86,24350,270.55555555555554,2200,1.8888888888888888,2.7666666666666666,0.0,0.0,1.5444444444444445,74.53333333333333,0,4.733333333333333,0,90,1.0465116279069768,0.0,0.0,0
PRV54724,71,67,495650,6980.985915492958,57000,707.9718309859155,6.464788732394366,0.5211267605633803,4.014084507042254,4.295774647887324,78.12676056338029,0,4.915492957746479,48,23,1.0597014925373134,0.676056338028169,0.0,0
PRV54725,116,112,34700,299.13793103448273,3300,1.293103448275862,2.836206896551724,0.0,0.0,2.0344827586206895,77.08620689655173,0,4.620689655172414,0,116,1.0357142857142858,0.0,0.0,0
PRV54726,34,34,33290,979.1176470588235,22000,67.23529411764706,2.323529411764706,0.058823529411764705,0.35294117647058826,1.8823529411764706,73.94117647058823,0,4.617647058823529,2,32,1.0,0.058823529411764705,0.0,0
PRV54727,59,59,24270,411.35593220338984,3300,6.271186440677966,2.6610169491525424,0.0,0.0,1.7118644067796611,77.9322033898305,0,4.203389830508475,0,59,1.0,0.0,0.0,0
PRV54728,11,11,13690,1244.5454545454545,6000,194.1818181818182,3.090909090909091,0.18181818181818182,1.0909090909090908,3.1818181818181817,76.36363636363636,0,5.454545454545454,2,9,1.0,0.18181818181818182,0.0,0
PRV54730,40,39,9450,236.25,2700,0.0,2.575,0.0,0.0,1.875,72.1,0,4.625,0,40,1.0256410256410255,0.0,0.0,0
PRV54734,138,127,42870,310.6521739130435,3300,2.8260869565217392,2.630434782608696,0.0,0.0,1.108695652173913,73.72463768115942,1,4.543478260869565,0,138,1.0866141732283465,0.0,0.007874015748031496,0
PRV54735,38,38,59710,1571.3157894736842,20000,147.3684210526316,3.9473684210526314,0.10526315789473684,0.8947368421052632,2.473684210526316,75.94736842105263,0,4.7368421052631575,5,33,1.0,0.13157894736842105,0.0,0
PRV54737,35,35,169510,4843.142857142857,42000,396.6857142857143,4.6,0.37142857142857144,2.085714285714286,4.228571428571429,77.31428571428572,0,4.6571428571428575,13,22,1.0,0.37142857142857144,0.0,0
PRV54739,186,180,632650,3401.3440860215055,57000,242.61290322580646,3.8870967741935485,0.20967741935483872,1.6129032258064515,2.3118279569892475,74.46236559139786,0,4.795698924731183,45,141,1.0333333333333334,0.24193548387096775,0.0,1
PRV54741,177,171,47650,269.2090395480226,3300,5.423728813559322,2.689265536723164,0.0,0.0,0.8361581920903954,74.07909604519774,1,4.418079096045198,0,177,1.0350877192982457,0.0,0.005847953216374269,0
PRV54742,1892,989,2969530,1569.5190274841439,125000,129.52325581395348,3.2299154334038054,0.09460887949260043,0.6834038054968288,1.885306553911205,74.75528541226215,4,4.513742071881607,231,1661,1.9130434782608696,0.12209302325581395,0.004044489383215369,1
PRV54743,80,77,87470,1093.375,18000,81.725,2.95,0.0875,0.8,2.075,72.45,0,4.8625,7,73,1.0389610389610389,0.0875,0.0,1
PRV54745,828,502,295740,357.17391304347825,14000,15.809178743961352,2.778985507246377,0.010869565217391304,0.06521739130434782,1.2330917874396135,75.20289855072464,3,4.48792270531401,10,818,1.649402390438247,0.012077294685990338,0.00597609561752988,0
PRV54747,21,20,5420,258.0952380952381,2700,7.619047619047619,2.5714285714285716,0.0,0.0,1.0476190476190477,73.61904761904762,0,4.761904761904762,0,21,1.05,0.0,0.0,0
PRV54748,85,83,32110,377.7647058823529,2800,3.411764705882353,2.364705882352941,0.0,0.0,2.1176470588235294,76.28235294117647,0,4.882352941176471,0,85,1.0240963855421688,0.0,0.0,0
PRV54753,16,16,7780,486.25,3300,0.0,2.4375,0.0,0.0,1.9375,75.75,0,4.8125,0,16,1.0,0.0,0.0,0
PRV54756,19,19,17390,915.2631578947369,4000,171.26315789473685,3.263157894736842,0.0,0.3684210526315789,2.473684210526316,70.26315789473684,0,4.7368421052631575,3,16,1.0,0.15789473684210525,0.0,0
PRV54757,65,65,117290,1804.4615384615386,16000,213.90769230769232,3.9846153846153847,0.15384615384615385,1.2,2.0923076923076924,77.67692307692307,2,4.492307692307692,15,50,1.0,0.23076923076923078,0.03076923076923077,0
PRV54758,95,93,25690,270.42105263157896,3300,4.421052631578948,2.6736842105263157,0.0,0.0,1.6526315789473685,74.62105263157895,0,4.252631578947368,0,95,1.021505376344086,0.0,0.0,0
PRV54759,44,44,45140,1025.909090909091,15000,122.27272727272727,3.5681818181818183,0.06818181818181818,0.4772727272727273,1.5,72.0909090909091,0,4.9772727272727275,5,39,1.0,0.11363636363636363,0.0,0
PRV54760,31,29,195090,6293.225806451613,38000,826.8387096774194,7.096774193548387,0.6451612903225806,3.967741935483871,3.967741935483871,78.16129032258064,0,5.580645161290323,24,7,1.0689655172413792,0.7741935483870968,0.0,0
PRV54761,822,483,216040,262.82238442822387,3300,2.7858880778588806,2.670316301703163,0.0,0.0,1.6313868613138687,74.161800486618,5,4.418491484184915,0,822,1.7018633540372672,0.0,0.010351966873706004,0
PRV54763,34,33,11770,346.1764705882353,3300,0.0,2.588235294117647,0.0,0.0,1.5588235294117647,73.38235294117646,0,4.411764705882353,0,34,1.0303030303030303,0.0,0.0,0
PRV54764,51,48,162080,3178.0392156862745,34000,275.7647058823529,3.8823529411764706,0.2549019607843137,1.2745098039215685,1.7450980392156863,74.3921568627451,0,5.235294117647059,13,38,1.0625,0.2549019607843137,0.0,0
PRV54765,239,201,2000500,8370.292887029289,57000,858.3096234309623,7.112970711297071,0.5815899581589958,4.079497907949791,4.510460251046025,74.38075313807532,1,5.330543933054393,196,43,1.1890547263681592,0.8200836820083682,0.004975124378109453,1
PRV54767,63,62,62080,985.3968253968254,10000,136.88888888888889,3.365079365079365,0.031746031746031744,0.5238095238095238,1.0634920634920635,74.74603174603175,0,4.746031746031746,8,55,1.0161290322580645,0.12698412698412698,0.0,0
PRV54768,32,31,79420,2481.875,17000,202.4375,3.28125,0.09375,0.90625,3.34375,70.03125,0,4.96875,7,25,1.032258064516129,0.21875,0.0,0
PRV54771,85,80,171560,2018.3529411764705,38000,151.83529411764707,3.552941176470588,0.11764705882352941,0.6941176470588235,1.4470588235294117,73.89411764705882,0,4.423529411764706,12,73,1.0625,0.1411764705882353,0.0,1
PRV54772,2115,1061,1751320,828.0472813238771,57000,57.12718676122932,2.9442080378250592,0.04018912529550828,0.3111111111111111,1.7546099290780142,74.65721040189125,9,4.556501182033097,109,2006,1.993402450518379,0.051536643026004726,0.008482563619227144,1
PRV54773,34,34,160210,4712.058823529412,38000,288.88235294117646,4.705882352941177,0.2647058823529412,2.5294117647058822,4.088235294117647,74.61764705882354,1,5.0588235294117645,10,24,1.0,0.29411764705882354,0.029411764705882353,0
PRV54774,488,264,203170,416.33196721311475,33000,13.62704918032787,2.682377049180328,0.00819672131147541,0.055327868852459015,1.7336065573770492,73.5922131147541,1,4.254098360655738,5,483,1.8484848484848484,0.010245901639344262,0.003787878787878788,0
PRV54776,37,37,37450,1012.1621621621622,15000,144.32432432432432,3.081081081081081,0.10810810810810811,0.21621621621621623,1.8108108108108107,74.27027027027027,0,4.5675675675675675,5,32,1.0,0.13513513513513514,0.0,0
PRV54778,1672,857,998160,596.9856459330143,33000,43.202153110047846,2.909688995215311,0.025119617224880382,0.20095693779904306,1.8026315789473684,75.46232057416267,7,4.471291866028708,64,1608,1.9509918319719954,0.03827751196172249,0.008168028004667444,1
PRV54779,31,31,120680,3892.9032258064517,34000,310.06451612903226,4.096774193548387,0.22580645161290322,1.6129032258064515,1.935483870967742,71.90322580645162,0,4.67741935483871,9,22,1.0,0.2903225806451613,0.0,0
PRV54780,21,21,4950,235.71428571428572,2400,2.380952380952381,2.380952380952381,0.0,0.0,1.9047619047619047,78.47619047619048,1,4.380952380952381,0,21,1.0,0.0,0.047619047619047616,0
PRV54781,205,189,776560,3788.0975609756097,53000,366.1951219512195,4.507317073170731,0.24878048780487805,2.3121951219512193,3.029268292682927,75.0390243902439,1,4.7560975609756095,71,134,1.0846560846560847,0.3463414634146341,0.005291005291005291,1
PRV54783,28,26,20530,733.2142857142857,3300,6.428571428571429,2.3214285714285716,0.0,0.0,2.892857142857143,75.46428571428571,0,4.892857142857143,0,28,1.0769230769230769,0.0,0.0,0
PRV54784,9,9,1520,168.88888888888889,600,0.0,1.6666666666666667,0.0,0.0,0.7777777777777778,76.66666666666667,0,4.0,0,9,1.0,0.0,0.0,0
PRV54785,8,8,26330,3291.25,17000,279.5,4.125,0.125,1.75,4.25,69.5,0,4.5,2,6,1.0,0.25,0.0,0
PRV54786,1316,697,415900,316.03343465045594,11900,2.5835866261398177,2.599544072948328,0.0,0.0,1.7765957446808511,74.12537993920972,3,4.47112462006079,0,1316,1.8880918220946916,0.0,0.00430416068866571,1
PRV54787,77,76,297820,3867.7922077922076,55000,321.09090909090907,4.324675324675325,0.2857142857142857,1.2727272727272727,2.0259740259740258,72.54545454545455,1,4.740259740259741,24,53,1.013157894736842,0.3116883116883117,0.013157894736842105,0
PRV54789,3,3,30000,10000.0,14000,1068.0,7.666666666666667,0.3333333333333333,4.333333333333333,4.333333333333333,74.66666666666667,0,5.333333333333333,3,0,1.0,1.0,0.0,0
PRV54790,8,8,3560,445.0,1800,0.0,3.125,0.0,0.0,3.0,75.0,0,3.75,0,8,1.0,0.0,0.0,0
PRV54792,22,22,5390,245.0,1300,2.727272727272727,2.1818181818181817,0.0,0.0,1.0909090909090908,75.77272727272727,0,3.8636363636363638,0,22,1.0,0.0,0.0,0
PRV54793,10,5,3820,382.0,2500,0.0,1.9,0.0,0.0,2.8,67.6,0,2.1,0,10,2.0,0.0,0.0,0
PRV54794,3,3,450,150.0,300,0.0,3.0,0.0,0.0,0.0,74.66666666666667,0,3.0,0,3,1.0,0.0,0.0,0
PRV54795,21,21,7510,357.6190476190476,3300,2.857142857142857,2.619047619047619,0.0,0.0,0.9523809523809523,79.23809523809524,0,3.857142857142857,0,21,1.0,0.0,0.0,0
PRV54796,2,2,1700,850.0,1100,0.0,2.5,0.0,0.0,0.0,51.0,0,2.5,0,2,1.0,0.0,0.0,0
PRV54798,5,5,290,58.0,100,0.0,4.4,0.0,0.0,4.0,83.8,0,4.4,0,5,1.0,0.0,0.0,0
PRV54799,1,1,100,100.0,100,0.0,3.0,0.0,0.0,0.0,67.0,0,2.0,0,1,1.0,0.0,0.0,0
PRV54800,2,2,500,250.0,400,0.0,2.5,0.0,0.0,0.0,67.0,0,2.0,0,2,1.0,0.0,0.0,0
PRV54802,17,17,1770,104.11764705882354,500,0.0,3.1176470588235294,0.0,0.0,1.5294117647058822,77.52941176470588,0,4.235294117647059,0,17,1.0,0.0,0.0,0
PRV54803,3,3,1880,626.6666666666666,1800,0.0,2.6666666666666665,0.0,0.0,0.0,70.33333333333333,0,1.6666666666666667,0,3,1.0,0.0,0.0,0
PRV54805,5,5,270,54.0,200,0.0,2.2,0.0,0.0,4.0,75.4,0,4.4,0,5,1.0,0.0,0.0,0
PRV54806,75,56,13300,177.33333333333334,2000,6.8,2.3466666666666667,0.0,0.0,1.1866666666666668,75.42666666666666,0,3.8,0,75,1.3392857142857142,0.0,0.0,0
PRV54808,32,32,15140,473.125,4020,3.4375,2.5,0.0,0.0,0.03125,70.09375,1,4.40625,0,32,1.0,0.0,0.03125,1
PRV54809,55,53,21170,384.90909090909093,3300,2.909090909090909,2.9272727272727272,0.0,0.0,0.8909090909090909,75.8,1,3.9454545454545453,0,55,1.0377358490566038,0.0,0.018867924528301886,0
PRV54810,7,7,3800,542.8571428571429,2700,5.714285714285714,2.142857142857143,0.0,0.0,2.857142857142857,71.14285714285714,0,4.285714285714286,0,7,1.0,0.0,0.0,0
PRV54812,12,12,156000,13000.0,42000,1068.0,7.916666666666667,1.0,5.833333333333333,5.833333333333333,77.41666666666667,0,5.583333333333333,12,0,1.0,1.0,0.0,0
PRV54813,1056,711,300030,284.1193181818182,5300,3.484848484848485,2.5643939393939394,0.001893939393939394,0.0,1.4583333333333333,74.71117424242425,12,4.476325757575758,0,1056,1.4852320675105486,0.0,0.016877637130801686,0
PRV54814,82,72,20790,253.53658536585365,2700,2.5609756097560976,2.7439024390243905,0.0,0.0,1.2926829268292683,72.48780487804878,0,4.719512195121951,0,82,1.1388888888888888,0.0,0.0,0
PRV54817,1,1,7000,7000.0,7000,1068.0,9.0,2.0,19.0,19.0,99.0,0,7.0,1,0,1.0,1.0,0.0,0
PRV54818,5,5,46000,9200.0,26000,1068.0,7.4,0.4,3.0,3.0,70.6,0,6.6,5,0,1.0,1.0,0.0,0
PRV54819,25,23,158110,6324.4,20000,897.12,7.2,0.8,4.36,4.36,75.52,0,5.72,23,2,1.0869565217391304,0.92,0.0,0
PRV54820,1,1,12000,12000.0,12000,1068.0,9.0,0.0,2.0,2.0,96.0,0,7.0,1,0,1.0,1.0,0.0,0
PRV54821,7,7,39000,5571.428571428572,9000,1068.0,7.0,1.0,4.571428571428571,4.571428571428571,74.71428571428571,0,4.142857142857143,7,0,1.0,1.0,0.0,0
PRV54822,16,16,136000,8500.0,18000,1068.0,8.0,0.6875,6.125,6.125,68.6875,0,5.375,16,0,1.0,1.0,0.0,1
PRV54824,10,10,100000,10000.0,23000,1068.0,8.8,0.9,6.5,6.5,72.3,0,6.1,10,0,1.0,1.0,0.0,0
PRV54827,17,12,2570,151.1764705882353,600,0.0,2.411764705882353,0.0,0.0,1.2941176470588236,76.0,0,4.117647058823529,0,17,1.4166666666666667,0.0,0.0,0
PRV54828,60,22,111610,1860.1666666666667,57000,56.4,2.716666666666667,0.03333333333333333,0.6833333333333333,2.0,69.65,0,4.366666666666666,3,57,2.727272727272727,0.05,0.0,1
PRV54829,75,55,21140,281.8666666666667,2500,2.6666666666666665,2.24,0.0,0.0,1.3333333333333333,75.05333333333333,0,4.6,0,75,1.3636363636363635,0.0,0.0,0
PRV54830,11,11,13810,1255.4545454545455,13000,97.0909090909091,2.909090909090909,0.09090909090909091,0.7272727272727273,2.5454545454545454,73.54545454545455,0,3.272727272727273,1,10,1.0,0.09090909090909091,0.0,0
PRV54831,17,17,34040,2002.3529411764705,20000,251.2941176470588,3.9411764705882355,0.058823529411764705,0.8235294117647058,0.8235294117647058,69.82352941176471,1,4.294117647058823,4,13,1.0,0.23529411764705882,0.058823529411764705,0
PRV54832,60,58,95240,1587.3333333333333,54000,90.83333333333333,3.1333333333333333,0.08333333333333333,0.31666666666666665,1.9,73.21666666666667,1,5.15,5,55,1.0344827586206897,0.08333333333333333,0.017241379310344827,1
PRV54833,88,48,19000,215.9090909090909,3300,3.8636363636363638,2.6818181818181817,0.0,0.0,1.3068181818181819,69.76136363636364,0,4.375,0,88,1.8333333333333333,0.0,0.0,0
PRV54834,16,15,59300,3706.25,24000,413.0,4.9375,0.3125,0.9375,3.4375,72.8125,0,4.8125,6,10,1.0666666666666667,0.375,0.0,0
PRV54836,8,8,3400,425.0,1600,3.75,2.125,0.0,0.0,0.125,71.25,0,3.625,0,8,1.0,0.0,0.0,0
PRV54837,1843,728,524060,284.35160065111234,16300,3.038524145415084,2.5246880086814976,0.0005425935973955507,0.0,1.6006511123168747,73.22680412371135,20,3.9907759088442756,0,1843,2.5315934065934065,0.0,0.027472527472527472,1
PRV54838,58,31,10800,186.20689655172413,1600,2.9310344827586206,2.810344827586207,0.0,0.0,0.6896551724137931,74.44827586206897,0,4.310344827586207,0,58,1.8709677419354838,0.0,0.0,0
PRV54840,26,21,6520,250.76923076923077,1900,0.0,2.6153846153846154,0.0,0.0,1.3846153846153846,71.46153846153847,1,4.730769230769231,0,26,1.2380952380952381,0.0,0.047619047619047616,0
PRV54841,6,5,50250,8375.0,27000,534.0,5.5,0.3333333333333333,1.5,1.5,78.16666666666667,0,5.666666666666667,3,3,1.2,0.5,0.0,0
PRV54842,130,59,62420,480.15384615384613,11000,27.184615384615384,2.853846153846154,0.015384615384615385,0.07692307692307693,1.1076923076923078,74.01538461538462,1,4.7153846153846155,3,127,2.2033898305084745,0.023076923076923078,0.01694915254237288,0
PRV54845,41,36,100280,2445.8536585365855,37000,216.6829268292683,3.4634146341463414,0.1951219512195122,1.5609756097560976,2.048780487804878,69.92682926829268,1,4.780487804878049,8,33,1.1388888888888888,0.1951219512195122,0.027777777777777776,1
PRV54846,42,40,117930,2807.8571428571427,31000,230.28571428571428,4.023809523809524,0.16666666666666666,0.6190476190476191,0.8333333333333334,72.95238095238095,0,4.285714285714286,9,33,1.05,0.21428571428571427,0.0,0
PRV54847,296,135,128200,433.1081081081081,16000,40.4054054054054,2.814189189189189,0.010135135135135136,0.21621621621621623,1.2905405405405406,70.11824324324324,1,4.054054054054054,10,286,2.1925925925925926,0.033783783783783786,0.007407407407407408,0
PRV54848,28,26,239270,8545.357142857143,57000,884.4285714285714,6.857142857142857,0.75,6.785714285714286,6.785714285714286,73.5,0,4.75,24,4,1.0769230769230769,0.8571428571428571,0.0,0
PRV54849,12,12,1590,132.5,300,0.0,1.9166666666666667,0.0,0.0,0.0,72.33333333333333,0,4.5,0,12,1.0,0.0,0.0,0
PRV54852,180,82,51420,285.6666666666667,3300,2.5,2.727777777777778,0.0,0.0,1.9444444444444444,75.99444444444444,0,4.683333333333334,0,180,2.1951219512195124,0.0,0.0,0
PRV54854,131,55,39660,302.7480916030534,3300,3.3587786259541983,2.3893129770992365,0.0,0.0,1.6870229007633588,70.00763358778626,0,4.412213740458015,0,131,2.381818181818182,0.0,0.0,0
PRV54855,212,129,56930,268.5377358490566,3200,2.311320754716981,2.693396226415094,0.0,0.0,1.5943396226415094,72.63679245283019,0,4.122641509433962,0,212,1.6434108527131783,0.0,0.0,0
PRV54856,1,1,40,40.0,40,0.0,1.0,0.0,0.0,0.0,66.0,0,6.0,0,1,1.0,0.0,0.0,0
PRV54859,25,6,12250,490.0,3300,11.2,2.04,0.0,0.0,1.16,69.12,0,5.24,0,25,4.166666666666667,0.0,0.0,0
PRV54860,21,8,14080,670.4761904761905,3300,13.333333333333334,3.2857142857142856,0.0,0.0,3.0476190476190474,69.71428571428571,0,3.7142857142857144,0,21,2.625,0.0,0.0,0
PRV54861,43,32,6450,150.0,900,4.186046511627907,2.511627906976744,0.0,0.0,1.4186046511627908,67.37209302325581,0,3.604651162790698,0,43,1.34375,0.0,0.0,0
PRV54862,7,1,3530,504.2857142857143,2800,0.0,2.2857142857142856,0.0,0.0,0.14285714285714285,86.0,0,4.0,0,7,7.0,0.0,0.0,0
PRV54863,6,6,1140,190.0,500,0.0,2.5,0.0,0.0,0.6666666666666666,69.33333333333333,0,3.0,0,6,1.0,0.0,0.0,0
PRV54864,5,5,860,172.0,500,0.0,1.4,0.0,0.0,2.8,69.6,0,4.4,0,5,1.0,0.0,0.0,0
PRV54865,6,6,610,101.66666666666667,300,8.333333333333334,2.3333333333333335,0.0,0.0,0.0,75.33333333333333,0,3.1666666666666665,0,6,1.0,0.0,0.0,0
PRV54866,2,2,40,20.0,20,45.0,1.0,0.0,0.0,0.0,53.0,0,4.5,0,2,1.0,0.0,0.0,0
PRV54867,3,3,3550,1183.3333333333333,3300,6.666666666666667,4.0,0.0,0.0,6.666666666666667,76.66666666666667,0,6.0,0,3,1.0,0.0,0.0,0
PRV54868,105,91,25220,240.1904761904762,3100,2.4761904761904763,2.6666666666666665,0.0,0.0,1.6,72.5904761904762,0,3.961904761904762,0,105,1.1538461538461537,0.0,0.0,0
PRV54869,8,8,950,118.75,300,0.0,2.125,0.0,0.0,0.0,69.875,0,3.125,0,8,1.0,0.0,0.0,0
PRV54870,8,8,1080,135.0,300,0.0,2.125,0.0,0.0,0.0,80.25,0,3.75,0,8,1.0,0.0,0.0,0
PRV54871,10,8,3260,326.0,2000,0.0,3.6,0.0,0.0,0.0,74.0,0,4.6,0,10,1.25,0.0,0.0,0
PRV54873,8,8,420,52.5,90,0.0,2.375,0.0,0.0,0.0,64.125,0,3.125,0,8,1.0,0.0,0.0,0
PRV54875,20,19,172000,8600.0,25000,1014.6,8.3,0.85,9.15,9.15,69.55,1,4.95,20,0,1.0526315789473684,1.0,0.05263157894736842,1
PRV54876,3,3,58000,19333.333333333332,37000,712.0,8.0,1.3333333333333333,10.666666666666666,10.666666666666666,71.0,0,4.333333333333333,3,0,1.0,1.0,0.0,1
PRV54877,70,63,26290,375.57142857142856,3300,2.5714285714285716,2.7142857142857144,0.014285714285714285,0.0,1.8285714285714285,74.12857142857143,1,4.757142857142857,0,70,1.1111111111111112,0.0,0.015873015873015872,0
PRV54878,16,15,9240,577.5,5000,72.375,3.0,0.0625,0.0625,2.125,73.75,0,5.1875,1,15,1.0666666666666667,0.0625,0.0,0
PRV54879,245,197,643720,2627.4285714285716,57000,254.5469387755102,3.8612244897959185,0.18775510204081633,1.2571428571428571,2.2816326530612243,73.35510204081632,0,5.1020408163265305,60,185,1.2436548223350254,0.24489795918367346,0.0,1
PRV54881,39,39,294510,7551.538461538462,35000,903.6923076923077,7.17948717948718,0.4358974358974359,4.82051282051282,5.538461538461538,73.33333333333333,0,5.538461538461538,33,6,1.0,0.8461538461538461,0.0,0
PRV54882,253,220,369680,1461.1857707509882,34000,138.12648221343875,3.41897233201581,0.1067193675889328,0.7984189723320159,2.067193675889328,74.43873517786561,1,4.612648221343873,32,221,1.15,0.12648221343873517,0.004545454545454545,1
PRV54883,1,1,13000,13000.0,13000,1068.0,9.0,0.0,7.0,7.0,82.0,0,6.0,1,0,1.0,1.0,0.0,0
PRV54885,316,289,411400,1301.8987341772151,41000,123.0,3.2183544303797467,0.08860759493670886,0.7626582278481012,2.0348101265822787,73.3006329113924,2,4.563291139240507,36,280,1.0934256055363323,0.11392405063291139,0.006920415224913495,0
PRV54886,9,9,7940,882.2222222222222,5300,0.0,4.222222222222222,0.0,0.0,3.4444444444444446,78.22222222222223,0,4.777777777777778,0,9,1.0,0.0,0.0,0
PRV54887,143,126,48780,341.1188811188811,3300,3.006993006993007,2.3076923076923075,0.0,0.0,1.3006993006993006,75.2027972027972,0,4.468531468531468,0,143,1.1349206349206349,0.0,0.0,0
PRV54888,413,324,120880,292.6876513317191,3300,1.7191283292978208,2.709443099273608,0.0,0.0,1.74818401937046,75.01452784503633,4,4.530266343825666,0,413,1.2746913580246915,0.0,0.012345679012345678,0
PRV54889,56,48,100580,1796.0714285714287,34000,134.03571428571428,3.392857142857143,0.125,0.5357142857142857,1.625,74.57142857142857,0,5.160714285714286,7,49,1.1666666666666667,0.125,0.0,0
PRV54890,77,77,74320,965.1948051948052,44000,60.675324675324674,3.207792207792208,0.03896103896103896,0.45454545454545453,2.5064935064935066,74.37662337662337,1,4.636363636363637,4,73,1.0,0.05194805194805195,0.012987012987012988,0
PRV54891,50,44,83380,1667.6,35000,109.2,3.24,0.06,0.48,0.52,73.68,0,4.88,6,44,1.1363636363636365,0.12,0.0,0
PRV54892,49,46,10670,217.75510204081633,3300,0.0,2.9183673469387754,0.0,0.0,1.6122448979591837,70.48979591836735,1,4.163265306122449,0,49,1.065217391304348,0.0,0.021739130434782608,0
PRV54893,8,8,1830,228.75,1000,0.0,1.875,0.0,0.0,3.875,66.75,0,4.875,0,8,1.0,0.0,0.0,0
PRV54894,229,209,1757060,7672.751091703057,103000,620.7161572052402,5.8384279475982535,0.4410480349344978,4.008733624454148,4.471615720524017,74.58078602620087,1,5.065502183406114,138,91,1.0956937799043063,0.6026200873362445,0.004784688995215311,1
PRV54895,3436,1469,1057610,307.80267753201394,36000,4.355064027939465,2.59895227008149,0.002328288707799767,0.008440046565774156,1.3780558789289872,73.55966239813736,25,4.486903376018626,3,3433,2.339006126616746,0.0008731082654249127,0.01701837985023826,1
PRV54896,159,152,616860,3879.622641509434,57000,380.49056603773585,4.490566037735849,0.2830188679245283,2.0377358490566038,3.0377358490566038,74.39622641509433,3,4.635220125786163,56,103,1.0460526315789473,0.3522012578616352,0.019736842105263157,1
PRV54898,9,9,72000,8000.0,17000,1068.0,8.11111111111111,0.7777777777777778,5.444444444444445,5.444444444444445,71.77777777777777,0,4.555555555555555,9,0,1.0,1.0,0.0,0
PRV54900,14,14,3490,249.28571428571428,1000,7.142857142857143,3.5,0.0,0.0,1.3571428571428572,72.35714285714286,0,4.928571428571429,0,14,1.0,0.0,0.0,0
PRV54901,25,25,103960,4158.4,46000,303.04,4.16,0.2,1.2,2.84,75.04,0,4.28,8,17,1.0,0.32,0.0,0
PRV54902,16,15,9840,615.0,5000,66.75,2.5625,0.0625,0.125,1.375,69.75,0,5.125,1,15,1.0666666666666667,0.0625,0.0,0
PRV54903,7,6,57000,8142.857142857143,17000,1068.0,6.571428571428571,0.14285714285714285,2.142857142857143,2.142857142857143,70.42857142857143,0,6.428571428571429,7,0,1.1666666666666667,1.0,0.0,0
PRV54904,19,19,7970,419.4736842105263,2900,5.2631578947368425,2.3684210526315788,0.0,0.0,1.0,73.84210526315789,0,6.2105263157894735,0,19,1.0,0.0,0.0,0
PRV54905,149,114,79620,534.3624161073825,17000,31.221476510067113,2.61744966442953,0.026845637583892617,0.09395973154362416,0.7516778523489933,76.61073825503355,1,4.456375838926174,4,145,1.3070175438596492,0.026845637583892617,0.008771929824561403,0
PRV54906,22,22,127150,5779.545454545455,57000,388.3636363636364,4.681818181818182,0.22727272727272727,2.409090909090909,4.045454545454546,74.54545454545455,1,4.954545454545454,8,14,1.0,0.36363636363636365,0.045454545454545456,0
PRV54907,170,120,59920,352.47058823529414,5020,3.0588235294117645,2.6470588235294117,0.0,0.0,1.4058823529411764,75.48235294117647,2,4.694117647058824,0,170,1.4166666666666667,0.0,0.016666666666666666,0
PRV54908,115,109,34230,297.6521739130435,4200,0.8695652173913043,2.6869565217391305,0.0,0.0,1.2434782608695651,74.61739130434782,2,4.139130434782609,0,115,1.055045871559633,0.0,0.01834862385321101,0
PRV54909,27,27,89860,3328.1481481481483,15000,276.8888888888889,4.148148148148148,0.25925925925925924,1.962962962962963,2.4814814814814814,75.70370370370371,0,4.37037037037037,8,19,1.0,0.2962962962962963,0.0,0
PRV54910,215,152,80880,376.1860465116279,12000,15.413953488372092,2.6372093023255814,0.009302325581395349,0.03255813953488372,0.6558139534883721,74.16744186046512,3,4.367441860465116,3,212,1.4144736842105263,0.013953488372093023,0.019736842105263157,0
PRV54911,85,82,25520,300.2352941176471,3000,3.176470588235294,2.3529411764705883,0.0,0.0,0.9529411764705882,73.70588235294117,0,4.035294117647059,0,85,1.0365853658536586,0.0,0.0,0
PRV54914,402,220,212930,529.6766169154229,24000,40.22885572139303,2.9054726368159205,0.012437810945273632,0.21144278606965175,1.256218905472637,75.53731343283582,0,4.380597014925373,14,388,1.8272727272727274,0.03482587064676617,0.0,0
PRV54916,107,99,183750,1717.2897196261683,55000,162.13084112149534,3.411214953271028,0.102803738317757,1.1308411214953271,2.3551401869158877,73.28971962616822,1,4.4766355140186915,16,91,1.0808080808080809,0.14953271028037382,0.010101010101010102,0
PRV54917,37,36,112450,3039.189189189189,13000,433.2432432432432,4.486486486486487,0.2972972972972973,2.3783783783783785,3.5405405405405403,75.29729729729729,1,4.783783783783784,15,22,1.0277777777777777,0.40540540540540543,0.027777777777777776,0
PRV54918,166,139,874860,5270.240963855422,83000,458.2409638554217,4.759036144578313,0.30120481927710846,2.144578313253012,2.9397590361445785,75.92168674698796,4,4.801204819277109,71,95,1.1942446043165467,0.42771084337349397,0.02877697841726619,1
